league_code,date,home_team,away_team,home_goals,away_goals,full_time_result_code,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,source_file,season,league,match_result,goal_difference,shot_difference,shots_on_target_difference,corner_difference,foul_difference,yellow_card_difference,red_card_difference,home_matches_played_before,home_win_rate_before,home_goals_scored_last_5,home_goals_conceded_last_5,home_points_last_5,home_rest_days,away_matches_played_before,away_win_rate_before,away_goals_scored_last_5,away_goals_conceded_last_5,away_points_last_5,away_rest_days,home_advantage,team_experience_difference,win_rate_before_difference,goals_scored_last_5_difference,goals_conceded_last_5_difference,points_last_5_difference
F1,2021-09-25,Strasbourg,Lille,1,2,A,10.0,16.0,3.0,7.0,16.0,12.0,8.0,8.0,4.0,4.0,1.0,0.0,2122_f1.csv,2122,France Ligue 1,Away Win,-1,-6.0,-4.0,0.0,4.0,0.0,1.0,7.0,0.42857142857142855,1.8,1.0,2.0,3.0,7.0,0.2857142857142857,1.2,1.2,1.4,3.0,1.0,0.0,0.14285714285714285,0.6000000000000001,-0.19999999999999996,0.6000000000000001
I1,2021-09-25,Genoa,Verona,3,3,D,10.0,12.0,4.0,7.0,13.0,13.0,3.0,2.0,3.0,2.0,0.0,0.0,2122_i1.csv,2122,Italy Serie A,Draw,0,-2.0,-3.0,1.0,0.0,1.0,0.0,5.0,0.2,1.4,2.4,0.8,4.0,5.0,0.2,1.6,2.2,0.8,3.0,1.0,0.0,0.0,-0.20000000000000018,0.19999999999999973,0.0
I1,2021-09-25,Inter,Atalanta,2,2,D,19.0,23.0,6.0,5.0,13.0,11.0,4.0,11.0,3.0,5.0,0.0,0.0,2122_i1.csv,2122,Italy Serie A,Draw,0,-4.0,1.0,-7.0,2.0,-2.0,0.0,5.0,0.8,3.6,1.0,2.6,4.0,5.0,0.6,1.2,0.8,2.0,4.0,1.0,0.0,0.20000000000000007,2.4000000000000004,0.19999999999999996,0.6000000000000001
I1,2021-09-25,Spezia,Milan,1,2,A,8.0,18.0,2.0,5.0,12.0,11.0,2.0,4.0,2.0,2.0,0.0,0.0,2122_i1.csv,2122,Italy Serie A,Away Win,-1,-10.0,-3.0,-2.0,1.0,0.0,0.0,5.0,0.2,1.4,2.6,0.8,3.0,5.0,0.8,2.0,0.4,2.6,3.0,1.0,0.0,-0.6000000000000001,-0.6000000000000001,2.2,-1.8
SP1,2021-09-25,Alaves,Ath Madrid,1,0,H,7.0,13.0,1.0,1.0,18.0,11.0,3.0,8.0,2.0,3.0,0.0,0.0,2122_sp1.csv,2122,Spain La Liga,Home Win,1,-6.0,0.0,-5.0,7.0,-1.0,0.0,5.0,0.0,0.2,2.2,0.0,3.0,6.0,0.6666666666666666,1.4,0.8,2.2,4.0,1.0,-1.0,-0.6666666666666666,-1.2,1.4000000000000001,-2.2
SP1,2021-09-25,Real Madrid,Villarreal,0,0,D,15.0,6.0,2.0,2.0,10.0,12.0,6.0,3.0,1.0,2.0,0.0,0.0,2122_sp1.csv,2122,Spain La Liga,Draw,0,9.0,0.0,3.0,-2.0,-1.0,0.0,6.0,0.8333333333333334,3.4,1.4,2.6,3.0,5.0,0.2,1.2,0.6,1.4,3.0,1.0,1.0,0.6333333333333333,2.2,0.7999999999999999,1.2000000000000002
SP1,2021-09-25,Sevilla,Espanol,2,0,H,12.0,13.0,5.0,2.0,10.0,8.0,4.0,8.0,4.0,0.0,1.0,0.0,2122_sp1.csv,2122,Spain La Liga,Home Win,2,-1.0,3.0,-4.0,2.0,4.0,1.0,5.0,0.6,1.6,0.4,2.2,3.0,6.0,0.16666666666666666,0.8,1.0,1.0,3.0,1.0,-1.0,0.43333333333333335,0.8,-0.6,1.2000000000000002
SP1,2021-09-25,Valencia,Ath Bilbao,1,1,D,13.0,12.0,6.0,4.0,14.0,17.0,4.0,5.0,5.0,2.0,1.0,0.0,2122_sp1.csv,2122,Spain La Liga,Draw,0,1.0,2.0,-1.0,-3.0,3.0,1.0,6.0,0.5,2.0,1.4,1.4,3.0,6.0,0.3333333333333333,1.0,0.6,1.6,4.0,1.0,0.0,0.16666666666666669,1.0,0.7999999999999999,-0.20000000000000018
D1,2021-09-26,Bochum,Stuttgart,0,0,D,14.0,8.0,4.0,3.0,15.0,12.0,7.0,2.0,2.0,5.0,0.0,0.0,2122_d1.csv,2122,Germany Bundesliga,Draw,0,6.0,1.0,5.0,3.0,-3.0,0.0,5.0,0.2,0.8,2.6,0.6,8.0,5.0,0.2,1.8,2.4,0.8,7.0,1.0,0.0,0.0,-1.0,0.20000000000000018,-0.20000000000000007
D1,2021-09-26,Freiburg,Augsburg,3,0,H,19.0,8.0,9.0,2.0,11.0,13.0,6.0,3.0,0.0,1.0,0.0,0.0,2122_d1.csv,2122,Germany Bundesliga,Home Win,3,11.0,7.0,3.0,-2.0,-1.0,0.0,5.0,0.4,1.2,0.8,1.8,8.0,5.0,0.2,0.4,1.6,1.0,8.0,1.0,0.0,0.2,0.7999999999999999,-0.8,0.8
E0,2021-09-26,Arsenal,Tottenham,3,1,H,12.0,10.0,7.0,4.0,12.0,13.0,4.0,4.0,2.0,1.0,0.0,0.0,2122_e0.csv,2122,England Premier League,Home Win,2,2.0,3.0,0.0,-1.0,1.0,0.0,5.0,0.4,0.4,1.8,1.2,8.0,5.0,0.6,0.6,1.2,1.8,7.0,1.0,0.0,-0.19999999999999996,-0.19999999999999996,0.6000000000000001,-0.6000000000000001
E0,2021-09-26,Southampton,Wolves,0,1,A,18.0,5.0,6.0,3.0,12.0,8.0,5.0,5.0,0.0,0.0,0.0,0.0,2122_e0.csv,2122,England Premier League,Away Win,-1,13.0,3.0,0.0,4.0,0.0,0.0,5.0,0.0,0.8,1.2,0.8,8.0,5.0,0.2,0.4,1.0,0.6,8.0,1.0,0.0,-0.2,0.4,0.19999999999999996,0.20000000000000007
F1,2021-09-26,Bordeaux,Rennes,1,1,D,10.0,18.0,3.0,8.0,6.0,20.0,8.0,6.0,1.0,4.0,0.0,0.0,2122_f1.csv,2122,France Ligue 1,Draw,0,-8.0,-5.0,2.0,-14.0,-3.0,0.0,7.0,0.14285714285714285,1.6,2.4,1.0,4.0,7.0,0.2857142857142857,1.4,1.2,1.2,4.0,1.0,0.0,-0.14285714285714285,0.20000000000000018,1.2,-0.19999999999999996
F1,2021-09-26,Brest,Metz,1,2,A,11.0,6.0,2.0,4.0,16.0,16.0,4.0,3.0,3.0,2.0,0.0,0.0,2122_f1.csv,2122,France Ligue 1,Away Win,-1,5.0,-2.0,1.0,0.0,1.0,0.0,7.0,0.0,1.2,2.4,0.4,4.0,7.0,0.0,0.8,2.0,0.4,4.0,1.0,0.0,0.0,0.3999999999999999,0.3999999999999999,0.0
F1,2021-09-26,Clermont,Monaco,1,3,A,12.0,6.0,4.0,3.0,9.0,12.0,5.0,1.0,2.0,4.0,0.0,0.0,2122_f1.csv,2122,France Ligue 1,Away Win,-2,6.0,1.0,4.0,-3.0,-2.0,0.0,7.0,0.2857142857142857,1.2,3.2,0.6,4.0,7.0,0.2857142857142857,1.4,1.6,1.4,4.0,1.0,0.0,0.0,-0.19999999999999996,1.6,-0.7999999999999999
F1,2021-09-26,Marseille,Lens,2,3,A,14.0,14.0,4.0,5.0,4.0,14.0,5.0,7.0,2.0,1.0,0.0,0.0,2122_f1.csv,2122,France Ligue 1,Away Win,-1,0.0,-1.0,-2.0,-10.0,1.0,0.0,6.0,0.6666666666666666,1.8,0.6,2.2,4.0,7.0,0.42857142857142855,1.6,1.0,2.0,4.0,1.0,-1.0,0.23809523809523808,0.19999999999999996,-0.4,0.20000000000000018
F1,2021-09-26,Reims,Nantes,3,1,H,9.0,11.0,5.0,2.0,14.0,10.0,3.0,7.0,1.0,1.0,0.0,0.0,2122_f1.csv,2122,France Ligue 1,Home Win,2,-2.0,3.0,-4.0,4.0,0.0,0.0,7.0,0.14285714285714285,0.8,1.0,1.0,4.0,7.0,0.42857142857142855,1.4,1.2,1.2,4.0,1.0,0.0,-0.2857142857142857,-0.5999999999999999,-0.19999999999999996,-0.19999999999999996
F1,2021-09-26,Troyes,Angers,1,1,D,6.0,17.0,3.0,6.0,9.0,8.0,2.0,9.0,4.0,2.0,1.0,0.0,2122_f1.csv,2122,France Ligue 1,Draw,0,-11.0,-3.0,-7.0,1.0,2.0,1.0,7.0,0.14285714285714285,1.2,1.4,1.0,4.0,7.0,0.42857142857142855,1.0,1.2,1.2,4.0,1.0,0.0,-0.2857142857142857,0.19999999999999996,0.19999999999999996,-0.19999999999999996
I1,2021-09-26,Empoli,Bologna,4,2,H,15.0,20.0,7.0,5.0,15.0,22.0,2.0,10.0,2.0,2.0,0.0,0.0,2122_i1.csv,2122,Italy Serie A,Home Win,2,-5.0,2.0,-8.0,-7.0,0.0,0.0,5.0,0.4,1.0,1.6,1.2,4.0,5.0,0.4,1.4,2.0,1.6,5.0,1.0,0.0,0.0,-0.3999999999999999,-0.3999999999999999,-0.40000000000000013
I1,2021-09-26,Juventus,Sampdoria,3,2,H,16.0,5.0,6.0,3.0,22.0,16.0,4.0,2.0,4.0,3.0,0.0,0.0,2122_i1.csv,2122,Italy Serie A,Home Win,1,11.0,3.0,2.0,6.0,1.0,0.0,5.0,0.2,1.4,1.6,1.0,4.0,5.0,0.2,1.0,1.4,1.0,3.0,1.0,0.0,0.0,0.3999999999999999,0.20000000000000018,0.0
I1,2021-09-26,Lazio,Roma,3,2,H,9.0,20.0,4.0,8.0,11.0,13.0,1.0,9.0,2.0,4.0,0.0,0.0,2122_i1.csv,2122,Italy Serie A,Home Win,1,-11.0,-4.0,-8.0,-2.0,-2.0,0.0,5.0,0.4,2.4,1.4,1.6,3.0,5.0,0.8,2.4,1.0,2.4,3.0,1.0,0.0,-0.4,0.0,0.3999999999999999,-0.7999999999999998
I1,2021-09-26,Napoli,Cagliari,2,0,H,18.0,6.0,7.0,1.0,12.0,10.0,6.0,4.0,2.0,1.0,0.0,0.0,2122_i1.csv,2122,Italy Serie A,Home Win,2,12.0,6.0,2.0,2.0,1.0,0.0,5.0,1.0,2.8,0.4,3.0,3.0,5.0,0.0,1.4,2.6,0.4,4.0,1.0,0.0,1.0,1.4,-2.2,2.6
I1,2021-09-26,Sassuolo,Salernitana,1,0,H,17.0,12.0,6.0,5.0,16.0,16.0,4.0,8.0,3.0,3.0,0.0,0.0,2122_i1.csv,2122,Italy Serie A,Home Win,1,5.0,1.0,-4.0,0.0,0.0,0.0,5.0,0.2,1.0,1.4,0.8,5.0,5.0,0.0,0.8,2.8,0.2,4.0,1.0,0.0,0.2,0.19999999999999996,-1.4,0.6000000000000001
I1,2021-09-26,Udinese,Fiorentina,0,1,A,12.0,8.0,5.0,2.0,14.0,11.0,4.0,1.0,2.0,3.0,0.0,0.0,2122_i1.csv,2122,Italy Serie A,Away Win,-1,4.0,3.0,3.0,3.0,-1.0,0.0,5.0,0.4,1.2,1.4,1.4,3.0,5.0,0.6,1.6,1.8,1.8,5.0,1.0,0.0,-0.19999999999999996,-0.40000000000000013,-0.40000000000000013,-0.40000000000000013
SP1,2021-09-26,Barcelona,Levante,3,0,H,20.0,6.0,12.0,2.0,11.0,16.0,11.0,1.0,1.0,3.0,0.0,0.0,2122_sp1.csv,2122,Spain La Liga,Home Win,3,14.0,10.0,10.0,-5.0,-2.0,0.0,5.0,0.4,1.6,1.0,1.8,3.0,6.0,0.0,1.0,1.6,0.6,5.0,1.0,-1.0,0.4,0.6000000000000001,-0.6000000000000001,1.2000000000000002
SP1,2021-09-26,Betis,Getafe,2,0,H,20.0,8.0,5.0,3.0,12.0,19.0,3.0,3.0,1.0,3.0,0.0,0.0,2122_sp1.csv,2122,Spain La Liga,Home Win,2,12.0,2.0,0.0,-7.0,-2.0,0.0,6.0,0.3333333333333333,1.6,1.2,1.6,3.0,6.0,0.0,0.4,1.8,0.0,5.0,1.0,0.0,0.3333333333333333,1.2000000000000002,-0.6000000000000001,1.6
SP1,2021-09-26,Mallorca,Osasuna,2,3,A,17.0,12.0,8.0,6.0,8.0,17.0,5.0,5.0,2.0,3.0,0.0,0.0,2122_sp1.csv,2122,Spain La Liga,Away Win,-1,5.0,2.0,0.0,-9.0,-1.0,0.0,6.0,0.3333333333333333,0.6,1.6,1.4,4.0,6.0,0.3333333333333333,1.4,1.8,1.4,3.0,1.0,0.0,0.0,-0.7999999999999999,-0.19999999999999996,0.0
SP1,2021-09-26,Sociedad,Elche,1,0,H,17.0,5.0,5.0,2.0,12.0,16.0,6.0,1.0,1.0,3.0,0.0,0.0,2122_sp1.csv,2122,Spain La Liga,Home Win,1,12.0,3.0,5.0,-4.0,-2.0,0.0,6.0,0.6666666666666666,1.4,0.4,2.6,3.0,6.0,0.16666666666666666,0.8,1.4,1.0,4.0,1.0,0.0,0.5,0.5999999999999999,-0.9999999999999999,1.6
SP1,2021-09-26,Vallecano,Cadiz,3,1,H,13.0,6.0,6.0,1.0,11.0,11.0,4.0,3.0,2.0,4.0,0.0,0.0,2122_sp1.csv,2122,Spain La Liga,Home Win,2,7.0,5.0,1.0,0.0,-2.0,0.0,6.0,0.5,2.0,0.6,2.0,5.0,6.0,0.16666666666666666,1.0,1.4,1.0,3.0,1.0,0.0,0.33333333333333337,1.0,-0.7999999999999999,1.0
E0,2021-09-27,Crystal Palace,Brighton,1,1,D,8.0,8.0,3.0,4.0,12.0,10.0,6.0,5.0,2.0,3.0,0.0,0.0,2122_e0.csv,2122,England Premier League,Draw,0,0.0,-1.0,1.0,2.0,-1.0,0.0,5.0,0.2,1.0,1.6,1.0,9.0,5.0,0.8,1.4,0.8,2.4,8.0,1.0,0.0,-0.6000000000000001,-0.3999999999999999,0.8,-1.4
I1,2021-09-27,Venezia,Torino,1,1,D,8.0,8.0,2.0,3.0,9.0,18.0,4.0,1.0,1.0,4.0,0.0,1.0,2122_i1.csv,2122,Italy Serie A,Draw,0,0.0,-1.0,3.0,-9.0,-3.0,-1.0,5.0,0.2,0.6,2.0,0.6,5.0,5.0,0.4,1.6,1.0,1.4,4.0,1.0,0.0,-0.2,-1.0,1.0,-0.7999999999999999
SP1,2021-09-27,Celta,Granada,1,0,H,14.0,7.0,5.0,4.0,9.0,12.0,5.0,3.0,2.0,7.0,0.0,0.0,2122_sp1.csv,2122,Spain La Liga,Home Win,1,7.0,1.0,2.0,-3.0,-5.0,0.0,6.0,0.16666666666666666,1.0,1.6,0.8,6.0,6.0,0.0,1.0,2.2,0.4,4.0,1.0,0.0,0.16666666666666666,0.0,-0.6000000000000001,0.4
D1,2021-10-01,FC Koln,Greuther Furth,3,1,H,18.0,7.0,8.0,3.0,16.0,18.0,8.0,1.0,1.0,1.0,0.0,0.0,2122_d1.csv,2122,Germany Bundesliga,Home Win,2,11.0,5.0,7.0,-2.0,0.0,0.0,6.0,0.3333333333333333,1.4,1.4,1.2,6.0,6.0,0.0,0.6,2.2,0.2,7.0,1.0,0.0,0.3333333333333333,0.7999999999999999,-0.8000000000000003,1.0
F1,2021-10-01,Lens,Reims,2,0,H,13.0,3.0,7.0,0.0,13.0,13.0,5.0,3.0,3.0,1.0,0.0,1.0,2122_f1.csv,2122,France Ligue 1,Home Win,2,10.0,7.0,2.0,0.0,2.0,-1.0,8.0,0.5,1.8,1.4,2.0,5.0,8.0,0.25,1.2,1.0,1.4,5.0,1.0,0.0,0.25,0.6000000000000001,0.3999999999999999,0.6000000000000001
I1,2021-10-01,Cagliari,Venezia,1,1,D,9.0,10.0,3.0,4.0,15.0,19.0,2.0,4.0,2.0,5.0,0.0,0.0,2122_i1.csv,2122,Italy Serie A,Draw,0,-1.0,-1.0,-2.0,-4.0,-3.0,0.0,6.0,0.0,1.0,2.6,0.2,5.0,6.0,0.16666666666666666,0.8,1.8,0.8,4.0,1.0,0.0,-0.16666666666666666,0.19999999999999996,0.8,-0.6000000000000001
SP1,2021-10-01,Ath Bilbao,Alaves,1,0,H,16.0,17.0,5.0,5.0,16.0,12.0,13.0,9.0,3.0,2.0,0.0,0.0,2122_sp1.csv,2122,Spain La Liga,Home Win,1,-1.0,0.0,4.0,4.0,1.0,0.0,7.0,0.2857142857142857,1.0,0.6,1.6,6.0,6.0,0.16666666666666666,0.2,1.4,0.6,6.0,1.0,1.0,0.11904761904761904,0.8,-0.7999999999999999,1.0
D1,2021-10-02,Dortmund,Augsburg,2,1,H,17.0,5.0,3.0,3.0,9.0,16.0,7.0,3.0,1.0,3.0,0.0,0.0,2122_d1.csv,2122,Germany Bundesliga,Home Win,1,12.0,0.0,4.0,-7.0,-2.0,0.0,6.0,0.6666666666666666,2.4,2.0,1.8,7.0,6.0,0.16666666666666666,0.4,1.4,1.0,6.0,1.0,0.0,0.5,2.0,0.6000000000000001,0.8
D1,2021-10-02,Hertha,Freiburg,1,2,A,12.0,9.0,3.0,4.0,17.0,15.0,4.0,9.0,3.0,0.0,0.0,0.0,2122_d1.csv,2122,Germany Bundesliga,Away Win,-1,3.0,-1.0,-5.0,2.0,3.0,0.0,6.0,0.3333333333333333,1.2,3.0,1.2,7.0,6.0,0.5,1.8,0.8,2.2,6.0,1.0,0.0,-0.16666666666666669,-0.6000000000000001,2.2,-1.0000000000000002
D1,2021-10-02,RB Leipzig,Bochum,3,0,H,15.0,9.0,9.0,2.0,10.0,16.0,2.0,3.0,1.0,1.0,0.0,0.0,2122_d1.csv,2122,Germany Bundesliga,Home Win,3,6.0,7.0,-1.0,-6.0,0.0,0.0,6.0,0.3333333333333333,2.4,1.2,1.4,7.0,6.0,0.16666666666666666,0.8,2.4,0.8,6.0,1.0,0.0,0.16666666666666666,1.5999999999999999,-1.2,0.5999999999999999
D1,2021-10-02,Stuttgart,Hoffenheim,3,1,H,12.0,13.0,6.0,4.0,14.0,12.0,9.0,4.0,0.0,1.0,0.0,0.0,2122_d1.csv,2122,Germany Bundesliga,Home Win,2,-1.0,2.0,5.0,2.0,-1.0,0.0,6.0,0.16666666666666666,0.8,2.2,0.4,6.0,6.0,0.3333333333333333,1.4,1.6,1.0,7.0,1.0,0.0,-0.16666666666666666,-0.5999999999999999,0.6000000000000001,-0.6
D1,2021-10-02,Wolfsburg,M'gladbach,1,3,A,10.0,19.0,5.0,11.0,17.0,10.0,4.0,6.0,7.0,3.0,1.0,0.0,2122_d1.csv,2122,Germany Bundesliga,Away Win,-2,-9.0,-6.0,-2.0,7.0,4.0,1.0,6.0,0.6666666666666666,1.4,1.0,2.0,7.0,6.0,0.3333333333333333,1.0,1.6,1.2,7.0,1.0,0.0,0.3333333333333333,0.3999999999999999,-0.6000000000000001,0.8
E0,2021-10-02,Brighton,Arsenal,0,0,D,21.0,8.0,2.0,2.0,8.0,5.0,8.0,5.0,2.0,1.0,0.0,0.0,2122_e0.csv,2122,England Premier League,Draw,0,13.0,0.0,3.0,3.0,1.0,0.0,6.0,0.6666666666666666,1.2,0.8,2.0,5.0,6.0,0.5,1.0,1.6,1.8,6.0,1.0,0.0,0.16666666666666663,0.19999999999999996,-0.8,0.19999999999999996
E0,2021-10-02,Burnley,Norwich,0,0,D,14.0,10.0,4.0,2.0,13.0,3.0,9.0,5.0,5.0,2.0,0.0,0.0,2122_e0.csv,2122,England Premier League,Draw,0,4.0,2.0,4.0,10.0,3.0,0.0,6.0,0.0,0.8,1.8,0.4,7.0,6.0,0.0,0.4,2.6,0.0,7.0,1.0,0.0,0.0,0.4,-0.8,0.4
E0,2021-10-02,Chelsea,Southampton,3,1,H,20.0,6.0,9.0,2.0,11.0,13.0,7.0,2.0,1.0,3.0,0.0,1.0,2122_e0.csv,2122,England Premier League,Home Win,2,14.0,7.0,5.0,-2.0,-2.0,-1.0,6.0,0.6666666666666666,1.8,0.4,2.0,7.0,6.0,0.0,0.6,0.8,0.8,6.0,1.0,0.0,0.6666666666666666,1.2000000000000002,-0.4,1.2
E0,2021-10-02,Leeds,Watford,1,0,H,20.0,5.0,4.0,1.0,10.0,16.0,6.0,3.0,0.0,3.0,0.0,0.0,2122_e0.csv,2122,England Premier League,Home Win,1,15.0,3.0,3.0,-6.0,-3.0,0.0,6.0,0.0,1.0,1.8,0.6,7.0,6.0,0.3333333333333333,0.8,1.4,0.8,7.0,1.0,0.0,-0.3333333333333333,0.19999999999999996,0.40000000000000013,-0.20000000000000007
E0,2021-10-02,Man United,Everton,1,1,D,13.0,12.0,6.0,2.0,10.0,9.0,10.0,1.0,1.0,1.0,0.0,0.0,2122_e0.csv,2122,England Premier League,Draw,0,1.0,4.0,9.0,1.0,0.0,0.0,6.0,0.6666666666666666,1.6,0.8,2.0,7.0,6.0,0.6666666666666666,1.8,1.2,2.0,7.0,1.0,0.0,0.0,-0.19999999999999996,-0.3999999999999999,0.0
E0,2021-10-02,Wolves,Newcastle,2,1,H,7.0,8.0,3.0,2.0,15.0,5.0,0.0,4.0,0.0,2.0,0.0,0.0,2122_e0.csv,2122,England Premier League,Home Win,1,-1.0,1.0,-4.0,10.0,-2.0,0.0,6.0,0.3333333333333333,0.6,0.8,1.2,6.0,6.0,0.0,1.0,2.0,0.6,7.0,1.0,0.0,0.3333333333333333,-0.4,-1.2,0.6
F1,2021-10-02,Montpellier,Strasbourg,1,1,D,12.0,6.0,4.0,3.0,12.0,14.0,3.0,4.0,2.0,0.0,0.0,0.0,2122_f1.csv,2122,France Ligue 1,Draw,0,6.0,1.0,-1.0,-2.0,2.0,0.0,8.0,0.25,1.4,1.6,1.0,7.0,8.0,0.375,1.8,1.2,1.8,7.0,1.0,0.0,-0.125,-0.40000000000000013,0.40000000000000013,-0.8
F1,2021-10-02,Nice,Brest,2,1,H,20.0,6.0,9.0,2.0,8.0,12.0,6.0,2.0,1.0,1.0,0.0,0.0,2122_f1.csv,2122,France Ligue 1,Home Win,1,14.0,7.0,4.0,-4.0,0.0,0.0,7.0,0.5714285714285714,2.2,0.6,2.0,7.0,8.0,0.0,1.0,2.0,0.4,6.0,1.0,-1.0,0.5714285714285714,1.2000000000000002,-1.4,1.6
I1,2021-10-02,Salernitana,Genoa,1,0,H,10.0,19.0,4.0,4.0,15.0,17.0,10.0,8.0,2.0,2.0,0.0,0.0,2122_i1.csv,2122,Italy Serie A,Home Win,1,-9.0,0.0,2.0,-2.0,0.0,0.0,6.0,0.0,0.4,2.4,0.2,6.0,6.0,0.16666666666666666,2.0,2.2,1.0,7.0,1.0,0.0,-0.16666666666666666,-1.6,0.19999999999999973,-0.8
I1,2021-10-02,Sassuolo,Inter,1,2,A,12.0,18.0,8.0,3.0,10.0,19.0,6.0,8.0,4.0,2.0,0.0,0.0,2122_i1.csv,2122,Italy Serie A,Away Win,-1,-6.0,5.0,-2.0,-9.0,2.0,0.0,6.0,0.3333333333333333,0.6,1.0,0.8,6.0,6.0,0.6666666666666666,3.2,1.4,2.2,7.0,1.0,0.0,-0.3333333333333333,-2.6,-0.3999999999999999,-1.4000000000000001
I1,2021-10-02,Torino,Juventus,0,1,A,12.0,10.0,2.0,3.0,20.0,14.0,4.0,6.0,3.0,1.0,0.0,0.0,2122_i1.csv,2122,Italy Serie A,Away Win,-1,2.0,-1.0,-2.0,6.0,2.0,0.0,6.0,0.3333333333333333,1.6,0.8,1.6,5.0,6.0,0.3333333333333333,1.6,1.6,1.4,6.0,1.0,0.0,0.0,0.0,-0.8,0.20000000000000018
SP1,2021-10-02,Ath Madrid,Barcelona,2,0,H,6.0,9.0,3.0,2.0,13.0,10.0,2.0,6.0,2.0,1.0,0.0,0.0,2122_sp1.csv,2122,Spain La Liga,Home Win,2,-3.0,1.0,-4.0,3.0,1.0,0.0,7.0,0.5714285714285714,1.2,1.0,1.6,7.0,6.0,0.5,1.4,0.6,1.8,6.0,1.0,1.0,0.0714285714285714,-0.19999999999999996,0.4,-0.19999999999999996
SP1,2021-10-02,Cadiz,Valencia,0,0,D,2.0,16.0,1.0,4.0,16.0,11.0,1.0,3.0,3.0,4.0,0.0,0.0,2122_sp1.csv,2122,Spain La Liga,Draw,0,-14.0,-3.0,-2.0,5.0,-1.0,0.0,7.0,0.14285714285714285,1.0,1.8,0.8,6.0,7.0,0.42857142857142855,2.0,1.4,1.4,7.0,1.0,0.0,-0.2857142857142857,-1.0,0.40000000000000013,-0.5999999999999999
SP1,2021-10-02,Mallorca,Levante,1,0,H,9.0,6.0,7.0,2.0,18.0,25.0,8.0,3.0,4.0,4.0,0.0,0.0,2122_sp1.csv,2122,Spain La Liga,Home Win,1,3.0,5.0,5.0,-7.0,0.0,0.0,7.0,0.2857142857142857,0.8,2.2,0.8,6.0,7.0,0.0,0.4,1.6,0.4,6.0,1.0,0.0,0.2857142857142857,0.4,0.6000000000000001,0.4
SP1,2021-10-02,Osasuna,Vallecano,1,0,H,7.0,7.0,3.0,0.0,19.0,9.0,6.0,3.0,3.0,3.0,0.0,0.0,2122_sp1.csv,2122,Spain La Liga,Home Win,1,0.0,3.0,3.0,10.0,0.0,0.0,7.0,0.42857142857142855,2.0,2.2,1.8,6.0,7.0,0.5714285714285714,2.6,0.6,2.6,6.0,1.0,0.0,-0.14285714285714285,-0.6000000000000001,1.6,-0.8
D1,2021-10-03,Bayern Munich,Ein Frankfurt,1,2,A,21.0,5.0,11.0,3.0,6.0,8.0,10.0,1.0,2.0,1.0,0.0,0.0,2122_d1.csv,2122,Germany Bundesliga,Away Win,-1,16.0,8.0,9.0,-2.0,1.0,0.0,6.0,0.8333333333333334,4.4,0.8,3.0,9.0,6.0,0.0,0.8,0.8,1.0,8.0,1.0,0.0,0.8333333333333334,3.6000000000000005,0.0,2.0
D1,2021-10-03,Bielefeld,Leverkusen,0,4,A,10.0,19.0,3.0,7.0,13.0,7.0,2.0,4.0,4.0,1.0,0.0,0.0,2122_d1.csv,2122,Germany Bundesliga,Away Win,-4,-9.0,-4.0,-2.0,6.0,3.0,0.0,6.0,0.0,0.6,1.2,0.6,8.0,6.0,0.6666666666666666,3.0,1.2,2.4,8.0,1.0,0.0,-0.6666666666666666,-2.4,0.0,-1.7999999999999998
D1,2021-10-03,Mainz,Union Berlin,1,2,A,11.0,15.0,4.0,3.0,15.0,6.0,2.0,5.0,2.0,4.0,1.0,0.0,2122_d1.csv,2122,Germany Bundesliga,Away Win,-1,-4.0,1.0,-3.0,9.0,-2.0,1.0,6.0,0.5,1.0,0.6,1.4,8.0,6.0,0.3333333333333333,1.4,1.4,1.6,8.0,1.0,0.0,0.16666666666666669,-0.3999999999999999,-0.7999999999999999,-0.20000000000000018
E0,2021-10-03,Crystal Palace,Leicester,2,2,D,18.0,9.0,4.0,5.0,15.0,11.0,1.0,3.0,2.0,3.0,0.0,0.0,2122_e0.csv,2122,England Premier League,Draw,0,9.0,-1.0,-2.0,4.0,-1.0,0.0,6.0,0.16666666666666666,1.2,1.2,1.2,6.0,6.0,0.3333333333333333,1.2,2.0,0.8,8.0,1.0,0.0,-0.16666666666666666,0.0,-0.8,0.3999999999999999
E0,2021-10-03,Liverpool,Man City,2,2,D,6.0,12.0,4.0,3.0,10.0,12.0,3.0,4.0,3.0,3.0,0.0,0.0,2122_e0.csv,2122,England Premier League,Draw,0,-6.0,1.0,-1.0,-2.0,0.0,0.0,6.0,0.6666666666666666,2.4,0.8,2.2,8.0,6.0,0.6666666666666666,2.4,0.0,2.6,8.0,1.0,0.0,0.0,0.0,0.8,-0.3999999999999999
E0,2021-10-03,Tottenham,Aston Villa,2,1,H,17.0,14.0,8.0,3.0,11.0,14.0,5.0,8.0,2.0,1.0,0.0,0.0,2122_e0.csv,2122,England Premier League,Home Win,1,3.0,5.0,-3.0,-3.0,1.0,0.0,6.0,0.5,0.6,1.8,1.2,7.0,6.0,0.5,1.4,0.8,2.0,8.0,1.0,0.0,0.0,-0.7999999999999999,1.0,-0.8
